Value,Id
33.268835063216315,0
30.853893523681023,1
36.160500222111395,2
30.931238370654423,3
36.146789298086134,4
32.2015260065781,5
29.914403537926514,6
36.45742731812659,7
35.76923683148104,8
27.209192553501044,9
31.673017785530703,10
30.776077614123274,11
34.12133773704559,12
33.917436377472924,13
31.939525773684387,14
32.38762501707283,15
33.94664351833007,16
27.348814955264793,17
27.11391320588057,18
35.58342893154122,19
34.556171802572706,20
31.30096918054397,21
33.661872686462644,22
33.86118134168921,23
32.69180248345636,24
32.5903241931189,25
32.21772155453132,26
32.09070446057685,27
36.744530420350074,28
33.01447553174491,29
35.99374101542427,30
34.67340982053413,31
33.70606790018154,32
35.12453912219707,33
33.832876955278216,34
33.227746368139954,35
29.66632454490046,36
29.12438909995648,37
28.02017158589586,38
32.102091958723065,39
32.13065782341887,40
33.652735107315266,41
29.200804842030124,42
32.371553706945946,43
34.0370244507134,44
33.21337008191307,45
32.626091217410824,46
29.780065995477315,47
30.317056933041197,48
30.454608173199144,49
36.30299809360786,50
30.508053147278712,51
30.932082030376275,52
30.087313624424933,53
31.858796126589443,54
35.277896649652874,55
32.98524622157137,56
33.836084847352254,57
33.562652144836505,58
27.105926729317652,59
32.38901164400205,60
31.647909226629785,61
33.7255581396897,62
29.573960742454574,63
32.328956341416344,64
28.239436032779047,65
38.912709418160375,66
33.25605644465786,67
27.145290052282235,68
35.33366700626886,69
32.92674270383331,70
31.84007790468706,71
34.748415422655206,72
27.988592166236238,73
32.40920263044327,74
34.155446184363285,75
33.37286519921093,76
32.10826698153676,77
34.03186759899924,78
31.25373364618234,79
37.00320462947602,80
31.227207151678407,81
29.365908851068866,82
25.809769454903936,83
28.266774679473855,84
35.82074997546609,85
34.196376880766806,86
30.224715754742554,87
29.41850114322495,88
37.44081999502688,89
33.755954937347276,90
32.70203616187534,91
31.346283964418358,92
32.12975099670078,93
29.285160281908023,94
33.860393018302105,95
34.58321954197305,96
27.921568665111216,97
34.23286297142682,98
34.038621973799785,99
36.09501573694489,100
36.50076536216591,101
30.480930157027615,102
31.59710640864526,103
32.62897387006434,104
33.767511721088916,105
30.42493085849877,106
28.060181500999004,107
34.112889563118074,108
33.71718063468611,109
31.676706808977535,110
33.68305205261493,111
26.57659748174632,112
34.090976288005194,113
31.605097309241977,114
31.813108985247496,115
26.324603765831235,116
35.02674249411474,117
28.9400641087159,118
32.02248720571431,119
31.94795044239963,120
36.04530724409835,121
33.48252655268521,122
33.12529947607654,123
31.709806871412518,124
32.20948906237285,125
30.379155176380326,126
31.94787985720091,127
30.951261696727535,128
34.25036353258475,129
32.07501175829103,130
29.96725531162157,131
36.57935547259487,132
27.915891425525093,133
28.198018263345887,134
32.44761865304602,135
32.0455228812297,136
36.12448401393046,137
32.9848741208228,138
30.25764140165502,139
32.77232057796742,140
36.05041373914015,141
26.447722079901343,142
32.088607932809495,143
35.212702241406575,144
30.995702117654844,145
31.468353372473224,146
32.80566680303885,147
32.48970411946822,148
30.8951775474299,149
34.67096782124056,150
36.11535626982051,151
32.869245173267075,152
31.084856950068716,153
27.529774069075984,154
27.759612647841703,155
27.839085047295846,156
34.084612393885955,157
31.33757289113109,158
32.921812266046004,159
30.79801849229386,160
34.650970605293516,161
29.95133689186939,162
32.972114456060474,163
34.358574214962786,164
32.742358226520686,165
31.795809463567704,166
32.296889096573345,167
33.434100451099404,168
32.336451687526534,169
31.141100107811305,170
31.53784316053159,171
33.94676522114959,172
33.603164893959395,173
31.72492173236748,174
33.65655553101663,175
34.92301479045463,176
31.37667551540779,177
31.03390995409667,178
36.84184296580525,179
36.212533658001895,180
33.788463578071585,181
26.931201551865954,182
31.32978538301828,183
35.870662506939105,184
35.83285717625467,185
32.477287649934915,186
28.064052134086598,187
32.00374627084002,188
29.125322882399068,189
30.453704018119506,190
30.235301904452207,191
28.412522465599707,192
32.03731954156642,193
35.241923015587034,194
31.781724521216255,195
30.6690345619565,196
32.34443189510788,197
33.88191034025292,198
30.881689229552084,199
32.433657904886694,200
35.03949399970238,201
30.100621368445534,202
32.37886331315513,203
28.59386928180672,204
32.51420139278756,205
37.80928491896717,206
32.4191389844023,207
30.781209588205687,208
32.35775959120327,209
32.50579190778336,210
29.68082464071282,211
34.95331537956723,212
29.223824603705594,213
26.662031908819436,214
35.55347132057253,215
31.78539245271326,216
28.36932419732853,217
31.754824773527545,218
29.976492867175903,219
33.84057742295653,220
30.62145213758809,221
30.08120258530822,222
31.15930703400632,223
29.63964309004981,224
31.31133384949841,225
32.667509885169544,226
31.93979714973949,227
32.76624901352072,228
31.08598199845168,229
35.91314107773297,230
28.98295915834815,231
33.36106657230465,232
23.788990808590004,233
28.840476922769785,234
31.572206718156405,235
